T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
25.4,34.4,20.3,1015.0,59,1.9,5.6,16.5,49.33333333333334
25.4,34.4,20.3,1015.0,59,1.9,5.6,16.5,49.33333333333334
25.4,34.4,20.3,1015.0,59,1.9,5.6,16.5,49.33333333333334
25.4,34.4,20.3,1015.0,59,1.9,5.6,16.5,49.33333333333334
25.4,34.4,20.3,1015.0,59,1.9,5.6,16.5,49.33333333333334
24.7,33.3,18.5,1014.0,61,2.3,3.5,7.6,107.33333333333331
24.7,33.3,18.5,1014.0,61,2.3,3.5,7.6,107.33333333333331
24.7,33.3,18.5,1014.0,61,2.3,3.5,7.6,107.33333333333331
24.7,33.3,18.5,1014.0,61,2.3,3.5,7.6,107.33333333333331
24.7,33.3,18.5,1014.0,61,2.3,3.5,7.6,107.33333333333331
24.7,33.3,18.5,1014.0,61,2.3,3.5,7.6,107.33333333333331
24.7,33.3,18.5,1014.0,61,2.3,3.5,7.6,107.33333333333331
24.7,33.3,18.5,1014.0,61,2.3,3.5,7.6,107.33333333333331
24.7,33.3,18.5,1014.0,61,2.3,3.5,7.6,107.33333333333331
22.3,29.8,15.6,1016.0,73,1.6,1.1,5.4,273.625
22.3,29.8,15.6,1016.0,73,1.6,1.1,5.4,273.625
22.3,29.8,15.6,1016.0,73,1.6,1.1,5.4,273.625
22.3,29.8,15.6,1016.0,73,1.6,1.1,5.4,273.625
22.3,29.8,15.6,1016.0,73,1.6,1.1,5.4,273.625
22.3,29.8,15.6,1016.0,73,1.6,1.1,5.4,273.625
22.3,29.8,15.6,1016.0,73,1.6,1.1,5.4,273.625
22.3,29.8,15.6,1016.0,73,1.6,1.1,5.4,273.625
22.3,29.8,15.6,1016.0,73,1.6,1.1,5.4,273.625
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,256.9583333333333
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,256.9583333333333
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,256.9583333333333
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,256.9583333333333
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,256.9583333333333
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,256.9583333333333
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,256.9583333333333
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,256.9583333333333
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,256.9583333333333
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,185.08333333333331
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,185.08333333333331
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,185.08333333333331
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,185.08333333333331
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,185.08333333333331
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,185.08333333333331
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,185.08333333333331
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,185.08333333333331
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,185.08333333333331
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,249.5
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,249.5
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,249.5
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,249.5
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,249.5
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,249.5
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,249.5
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,249.5
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,249.5
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,365.75
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,365.75
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,365.75
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,365.75
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,365.75
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,365.75
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,365.75
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,365.75
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,365.75
21.9,29.0,17.1,1016.0,75,1.1,1.9,5.4,241.875
21.9,29.0,17.1,1016.0,75,1.1,1.9,5.4,241.875
21.9,29.0,17.1,1016.0,75,1.1,1.9,5.4,241.875
21.9,29.0,17.1,1016.0,75,1.1,1.9,5.4,241.875
21.9,29.0,17.1,1016.0,75,1.1,1.9,5.4,241.875
21.9,29.0,17.1,1016.0,75,1.1,1.9,5.4,241.875
21.9,29.0,17.1,1016.0,75,1.1,1.9,5.4,241.875
21.9,29.0,17.1,1016.0,75,1.1,1.9,5.4,241.875
21.9,29.0,17.1,1016.0,75,1.1,1.9,5.4,241.875
22.1,29.8,16.1,1015.0,77,1.3,0.7,3.5,176.875
22.1,29.8,16.1,1015.0,77,1.3,0.7,3.5,176.875
22.1,29.8,16.1,1015.0,77,1.3,0.7,3.5,176.875
22.1,29.8,16.1,1015.0,77,1.3,0.7,3.5,176.875
22.1,29.8,16.1,1015.0,77,1.3,0.7,3.5,176.875
22.1,29.8,16.1,1015.0,77,1.3,0.7,3.5,176.875
22.1,29.8,16.1,1015.0,77,1.3,0.7,3.5,176.875
22.1,29.8,16.1,1015.0,77,1.3,0.7,3.5,176.875
22.1,29.8,16.1,1015.0,77,1.3,0.7,3.5,176.875
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,353.04166666666674
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,353.04166666666674
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,353.04166666666674
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,353.04166666666674
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,353.04166666666674
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,353.04166666666674
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,353.04166666666674
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,353.04166666666674
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,353.04166666666674
22.4,29.8,16.5,1012.0,65,1.1,3.5,13,257.4166666666667
22.4,29.8,16.5,1012.0,65,1.1,3.5,13,257.4166666666667
22.4,29.8,16.5,1012.0,65,1.1,3.5,13,257.4166666666667
22.4,29.8,16.5,1012.0,65,1.1,3.5,13,257.4166666666667
22.4,29.8,16.5,1012.0,65,1.1,3.5,13,257.4166666666667
22.4,29.8,16.5,1012.0,65,1.1,3.5,13,257.4166666666667
22.4,29.8,16.5,1012.0,65,1.1,3.5,13,257.4166666666667
22.4,29.8,16.5,1012.0,65,1.1,3.5,13,257.4166666666667
22.4,29.8,16.5,1012.0,65,1.1,3.5,13,257.4166666666667
22.6,32.0,15.0,1011.9,66,1.6,0.0,-,204.75
22.6,32.0,15.0,1011.9,66,1.6,0.0,-,204.75
22.6,32.0,15.0,1011.9,66,1.6,0.0,-,204.75
22.6,32.0,15.0,1011.9,66,1.6,0.0,-,204.75
22.6,32.0,15.0,1011.9,66,1.6,0.0,-,204.75
22.6,32.0,15.0,1011.9,66,1.6,0.0,-,204.75
22.6,32.0,15.0,1011.9,66,1.6,0.0,-,204.75
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,207.83333333333331
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,207.83333333333331
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,207.83333333333331
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,207.83333333333331
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,207.83333333333331
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,207.83333333333331
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,207.83333333333331
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,207.83333333333331
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,207.83333333333331
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,268.1666666666667
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,268.1666666666667
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,268.1666666666667
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,268.1666666666667
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,268.1666666666667
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,268.1666666666667
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,268.1666666666667
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,268.1666666666667
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,268.1666666666667
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,278.3333333333333
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,278.3333333333333
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,278.3333333333333
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,278.3333333333333
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,278.3333333333333
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,278.3333333333333
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,278.3333333333333
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,278.3333333333333
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,278.3333333333333
19.3,28.0,13.0,1014.7,61,1.9,5.7,18.3,157.5
19.3,28.0,13.0,1014.7,61,1.9,5.7,18.3,157.5
19.3,28.0,13.0,1014.7,61,1.9,5.7,18.3,157.5
19.3,28.0,13.0,1014.7,61,1.9,5.7,18.3,157.5
19.3,28.0,13.0,1014.7,61,1.9,5.7,18.3,157.5
19.3,28.0,13.0,1014.7,61,1.9,5.7,18.3,157.5
19.3,28.0,13.0,1014.7,61,1.9,5.7,18.3,157.5
19.3,28.0,13.0,1014.7,61,1.9,5.7,18.3,157.5
19.3,28.0,13.0,1014.7,61,1.9,5.7,18.3,157.5
20.0,29.1,11.9,1012.6,64,1.4,0.9,7.6,156.375
20.0,29.1,11.9,1012.6,64,1.4,0.9,7.6,156.375
20.0,29.1,11.9,1012.6,64,1.4,0.9,7.6,156.375
20.0,29.1,11.9,1012.6,64,1.4,0.9,7.6,156.375
20.0,29.1,11.9,1012.6,64,1.4,0.9,7.6,156.375
20.0,29.1,11.9,1012.6,64,1.4,0.9,7.6,156.375
20.0,29.1,11.9,1012.6,64,1.4,0.9,7.6,156.375
20.0,29.1,11.9,1012.6,64,1.4,0.9,7.6,156.375
20.0,29.1,11.9,1012.6,64,1.4,0.9,7.6,156.375
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,200.5
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,200.5
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,200.5
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,200.5
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,200.5
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,200.5
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,200.5
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,200.5
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,200.5
19.3,28.0,13.8,1014.7,81,0.6,1.7,7.6,212.125
19.3,28.0,13.8,1014.7,81,0.6,1.7,7.6,212.125
19.3,28.0,13.8,1014.7,81,0.6,1.7,7.6,212.125
19.3,28.0,13.8,1014.7,81,0.6,1.7,7.6,212.125
19.3,28.0,13.8,1014.7,81,0.6,1.7,7.6,212.125
19.3,28.0,13.8,1014.7,81,0.6,1.7,7.6,212.125
19.3,28.0,13.8,1014.7,81,0.6,1.7,7.6,212.125
19.3,28.0,13.8,1014.7,81,0.6,1.7,7.6,212.125
19.3,28.0,13.8,1014.7,81,0.6,1.7,7.6,212.125
17.9,26.2,13.5,1016.2,75,0.8,2.0,11.1,190.5
17.9,26.2,13.5,1016.2,75,0.8,2.0,11.1,190.5
17.9,26.2,13.5,1016.2,75,0.8,2.0,11.1,190.5
17.9,26.2,13.5,1016.2,75,0.8,2.0,11.1,190.5
17.9,26.2,13.5,1016.2,75,0.8,2.0,11.1,190.5
17.9,26.2,13.5,1016.2,75,0.8,2.0,11.1,190.5
17.9,26.2,13.5,1016.2,75,0.8,2.0,11.1,190.5
17.9,26.2,13.5,1016.2,75,0.8,2.0,11.1,190.5
17.9,26.2,13.5,1016.2,75,0.8,2.0,11.1,190.5
17.6,24.6,11.2,1016.1,75,0.8,7.0,18.3,236.41666666666663
17.6,24.6,11.2,1016.1,75,0.8,7.0,18.3,236.41666666666663
17.6,24.6,11.2,1016.1,75,0.8,7.0,18.3,236.41666666666663
17.6,24.6,11.2,1016.1,75,0.8,7.0,18.3,236.41666666666663
17.6,24.6,11.2,1016.1,75,0.8,7.0,18.3,236.41666666666663
17.6,24.6,11.2,1016.1,75,0.8,7.0,18.3,236.41666666666663
17.6,24.6,11.2,1016.1,75,0.8,7.0,18.3,236.41666666666663
17.6,24.6,11.2,1016.1,75,0.8,7.0,18.3,236.41666666666663
17.6,24.6,11.2,1016.1,75,0.8,7.0,18.3,236.41666666666663
17.8,26.2,11.0,1017.1,79,0.6,2.0,7.6,286.375
17.8,26.2,11.0,1017.1,79,0.6,2.0,7.6,286.375
17.8,26.2,11.0,1017.1,79,0.6,2.0,7.6,286.375
17.8,26.2,11.0,1017.1,79,0.6,2.0,7.6,286.375
17.8,26.2,11.0,1017.1,79,0.6,2.0,7.6,286.375
17.8,26.2,11.0,1017.1,79,0.6,2.0,7.6,286.375
17.8,26.2,11.0,1017.1,79,0.6,2.0,7.6,286.375
17.8,26.2,11.0,1017.1,79,0.6,2.0,7.6,286.375
17.8,26.2,11.0,1017.1,79,0.6,2.0,7.6,286.375
20.2,27.0,12.0,1015.8,68,1.0,1.3,5.4,288.0833333333333
20.2,27.0,12.0,1015.8,68,1.0,1.3,5.4,288.0833333333333
20.2,27.0,12.0,1015.8,68,1.0,1.3,5.4,288.0833333333333
20.2,27.0,12.0,1015.8,68,1.0,1.3,5.4,288.0833333333333
20.2,27.0,12.0,1015.8,68,1.0,1.3,5.4,288.0833333333333
20.2,27.0,12.0,1015.8,68,1.0,1.3,5.4,288.0833333333333
20.2,27.0,12.0,1015.8,68,1.0,1.3,5.4,288.0833333333333
20.2,27.0,12.0,1015.8,68,1.0,1.3,5.4,288.0833333333333
20.2,27.0,12.0,1015.8,68,1.0,1.3,5.4,288.0833333333333
19.2,26.9,11.6,1015.4,78,1.0,4.8,14.8,302.4583333333333
19.2,26.9,11.6,1015.4,78,1.0,4.8,14.8,302.4583333333333
19.2,26.9,11.6,1015.4,78,1.0,4.8,14.8,302.4583333333333
19.2,26.9,11.6,1015.4,78,1.0,4.8,14.8,302.4583333333333
19.2,26.9,11.6,1015.4,78,1.0,4.8,14.8,302.4583333333333
19.2,26.9,11.6,1015.4,78,1.0,4.8,14.8,302.4583333333333
19.2,26.9,11.6,1015.4,78,1.0,4.8,14.8,302.4583333333333
19.2,26.9,11.6,1015.4,78,1.0,4.8,14.8,302.4583333333333
19.2,26.9,11.6,1015.4,78,1.0,4.8,14.8,302.4583333333333
14.8,21.0,6.8,1016.4,63,2.4,5.4,13,163.0
14.8,21.0,6.8,1016.4,63,2.4,5.4,13,163.0
14.8,21.0,6.8,1016.4,63,2.4,5.4,13,163.0
14.8,21.0,6.8,1016.4,63,2.4,5.4,13,163.0
14.8,21.0,6.8,1016.4,63,2.4,5.4,13,163.0
14.8,21.0,6.8,1016.4,63,2.4,5.4,13,163.0
14.8,21.0,6.8,1016.4,63,2.4,5.4,13,163.0
14.8,21.0,6.8,1016.4,63,2.4,5.4,13,163.0
14.8,21.0,6.8,1016.4,63,2.4,5.4,13,163.0
14.6,21.3,6.0,1017.1,59,2.6,8.1,14.8,161.375
14.6,21.3,6.0,1017.1,59,2.6,8.1,14.8,161.375
14.6,21.3,6.0,1017.1,59,2.6,8.1,14.8,161.375
14.6,21.3,6.0,1017.1,59,2.6,8.1,14.8,161.375
14.6,21.3,6.0,1017.1,59,2.6,8.1,14.8,161.375
14.6,21.3,6.0,1017.1,59,2.6,8.1,14.8,161.375
14.6,21.3,6.0,1017.1,59,2.6,8.1,14.8,161.375
14.6,21.3,6.0,1017.1,59,2.6,8.1,14.8,161.375
14.6,21.3,6.0,1017.1,59,2.6,8.1,14.8,161.375
15.2,22.2,7.0,1016.5,60,2.4,7.0,14.8,157.375
15.2,22.2,7.0,1016.5,60,2.4,7.0,14.8,157.375
15.2,22.2,7.0,1016.5,60,2.4,7.0,14.8,157.375
15.2,22.2,7.0,1016.5,60,2.4,7.0,14.8,157.375
15.2,22.2,7.0,1016.5,60,2.4,7.0,14.8,157.375
15.2,22.2,7.0,1016.5,60,2.4,7.0,14.8,157.375
15.2,22.2,7.0,1016.5,60,2.4,7.0,14.8,157.375
15.2,22.2,7.0,1016.5,60,2.4,7.0,14.8,157.375
15.2,22.2,7.0,1016.5,60,2.4,7.0,14.8,157.375
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,245.91666666666663
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,245.91666666666663
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,245.91666666666663
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,245.91666666666663
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,245.91666666666663
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,245.91666666666663
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,245.91666666666663
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,245.91666666666663
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,245.91666666666663
12.6,21.0,0.0,1018.9,68,1.4,2.6,9.4,264.5833333333333
12.6,21.0,0.0,1018.9,68,1.4,2.6,9.4,264.5833333333333
12.6,21.0,0.0,1018.9,68,1.4,2.6,9.4,264.5833333333333
12.6,21.0,0.0,1018.9,68,1.4,2.6,9.4,264.5833333333333
12.6,21.0,0.0,1018.9,68,1.4,2.6,9.4,264.5833333333333
12.6,21.0,0.0,1018.9,68,1.4,2.6,9.4,264.5833333333333
12.6,21.0,0.0,1018.9,68,1.4,2.6,9.4,264.5833333333333
12.6,21.0,0.0,1018.9,68,1.4,2.6,9.4,264.5833333333333
12.6,21.0,0.0,1018.9,68,1.4,2.6,9.4,264.5833333333333
13.7,21.0,5.6,1018.8,71,1.3,1.5,7.6,253.29166666666663
13.7,21.0,5.6,1018.8,71,1.3,1.5,7.6,253.29166666666663
13.7,21.0,5.6,1018.8,71,1.3,1.5,7.6,253.29166666666663
13.7,21.0,5.6,1018.8,71,1.3,1.5,7.6,253.29166666666663
13.7,21.0,5.6,1018.8,71,1.3,1.5,7.6,253.29166666666663
13.7,21.0,5.6,1018.8,71,1.3,1.5,7.6,253.29166666666663
13.7,21.0,5.6,1018.8,71,1.3,1.5,7.6,253.29166666666663
13.7,21.0,5.6,1018.8,71,1.3,1.5,7.6,253.29166666666663
13.7,21.0,5.6,1018.8,71,1.3,1.5,7.6,253.29166666666663
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,181.20833333333331
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,181.20833333333331
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,181.20833333333331
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,181.20833333333331
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,181.20833333333331
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,181.20833333333331
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,181.20833333333331
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,181.20833333333331
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,181.20833333333331
14.4,21.5,5.5,1021.0,60,1.8,8.9,18.3,210.875
14.4,21.5,5.5,1021.0,60,1.8,8.9,18.3,210.875
14.4,21.5,5.5,1021.0,60,1.8,8.9,18.3,210.875
14.4,21.5,5.5,1021.0,60,1.8,8.9,18.3,210.875
14.4,21.5,5.5,1021.0,60,1.8,8.9,18.3,210.875
14.4,21.5,5.5,1021.0,60,1.8,8.9,18.3,210.875
14.4,21.5,5.5,1021.0,60,1.8,8.9,18.3,210.875
14.4,21.5,5.5,1021.0,60,1.8,8.9,18.3,210.875
14.4,21.5,5.5,1021.0,60,1.8,8.9,18.3,210.875
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,255.33333333333331
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,255.33333333333331
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,255.33333333333331
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,255.33333333333331
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,255.33333333333331
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,255.33333333333331
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,255.33333333333331
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,255.33333333333331
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,255.33333333333331
31.7,37.1,26.0,1003.2,63,2.9,1.7,5.4,62.375
32.5,37.2,25.3,1003,59,3.1,1.7,7.6,24.875
32.5,37.2,25.3,1003,59,3.1,1.7,7.6,24.875
32.5,37.2,25.3,1003,59,3.1,1.7,7.6,24.875
32.5,37.2,25.3,1003,59,3.1,1.7,7.6,24.875
32.5,37.2,25.3,1003,59,3.1,1.7,7.6,24.875
32.5,37.2,25.3,1003,59,3.1,1.7,7.6,24.875
32.5,37.2,25.3,1003,59,3.1,1.7,7.6,24.875
32.5,37.2,25.3,1003,59,3.1,1.7,7.6,24.875
32.5,37.2,25.3,1003,59,3.1,1.7,7.6,24.875
32.6,37.4,27.0,1005.8,63,2.6,6.3,13.0,37.333333333333336
32.6,37.4,27.0,1005.8,63,2.6,6.3,13.0,37.333333333333336
32.6,37.4,27.0,1005.8,63,2.6,6.3,13.0,37.333333333333336
32.6,37.4,27.0,1005.8,63,2.6,6.3,13.0,37.333333333333336
32.6,37.4,27.0,1005.8,63,2.6,6.3,13.0,37.333333333333336
32.6,37.4,27.0,1005.8,63,2.6,6.3,13.0,37.333333333333336
32.6,37.4,27.0,1005.8,63,2.6,6.3,13.0,37.333333333333336
32.6,37.4,27.0,1005.8,63,2.6,6.3,13.0,37.333333333333336
32.6,37.4,27.0,1005.8,63,2.6,6.3,13.0,37.333333333333336
30.7,34.8,25.6,1004.5,66,2.6,3.3,11.1,41.5
30.7,34.8,25.6,1004.5,66,2.6,3.3,11.1,41.5
30.7,34.8,25.6,1004.5,66,2.6,3.3,11.1,41.5
30.7,34.8,25.6,1004.5,66,2.6,3.3,11.1,41.5
30.7,34.8,25.6,1004.5,66,2.6,3.3,11.1,41.5
30.7,34.8,25.6,1004.5,66,2.6,3.3,11.1,41.5
30.7,34.8,25.6,1004.5,66,2.6,3.3,11.1,41.5
30.7,34.8,25.6,1004.5,66,2.6,3.3,11.1,41.5
30.7,34.8,25.6,1004.5,66,2.6,3.3,11.1,41.5
31.2,35.0,25.2,-,63,2.7,3.0,9.4,38.79166666666666
31.2,35.0,25.2,-,63,2.7,3.0,9.4,38.79166666666666
31.2,35.0,25.2,-,63,2.7,3.0,9.4,38.79166666666666
31.4,35.2,26.0,1005.8,62,3.1,2.0,7.6,48.91666666666666
31.4,35.2,26.0,1005.8,62,3.1,2.0,7.6,48.91666666666666
31.4,35.2,26.0,1005.8,62,3.1,2.0,7.6,48.91666666666666
31.4,35.2,26.0,1005.8,62,3.1,2.0,7.6,48.91666666666666
31.4,35.2,26.0,1005.8,62,3.1,2.0,7.6,48.91666666666666
31.4,35.2,26.0,1005.8,62,3.1,2.0,7.6,48.91666666666666
31.4,35.2,26.0,1005.8,62,3.1,2.0,7.6,48.91666666666666
31.4,35.2,26.0,1005.8,62,3.1,2.0,7.6,48.91666666666666
31.4,35.2,26.0,1005.8,62,3.1,2.0,7.6,48.91666666666666
31.9,36.0,26.5,1007.2,66,2.3,2.4,7.6,26.66666666666667
31.9,36.0,26.5,1007.2,66,2.3,2.4,7.6,26.66666666666667
31.9,36.0,26.5,1007.2,66,2.3,2.4,7.6,26.66666666666667
31.9,36.0,26.5,1007.2,66,2.3,2.4,7.6,26.66666666666667
31.9,36.0,26.5,1007.2,66,2.3,2.4,7.6,26.66666666666667
31.9,36.0,26.5,1007.2,66,2.3,2.4,7.6,26.66666666666667
31.9,36.0,26.5,1007.2,66,2.3,2.4,7.6,26.66666666666667
31.9,36.0,26.5,1007.2,66,2.3,2.4,7.6,26.66666666666667
31.9,36.0,26.5,1007.2,66,2.3,2.4,7.6,26.66666666666667
32.4,36.4,27.5,1007.8,65,3.1,3.5,11.1,29.0
32.4,36.4,27.5,1007.8,65,3.1,3.5,11.1,29.0
32.4,36.4,27.5,1007.8,65,3.1,3.5,11.1,29.0
32.4,36.4,27.5,1007.8,65,3.1,3.5,11.1,29.0
32.4,36.4,27.5,1007.8,65,3.1,3.5,11.1,29.0
32.4,36.4,27.5,1007.8,65,3.1,3.5,11.1,29.0
32.4,36.4,27.5,1007.8,65,3.1,3.5,11.1,29.0
32.4,36.4,27.5,1007.8,65,3.1,3.5,11.1,29.0
32.4,36.4,27.5,1007.8,65,3.1,3.5,11.1,29.0
32.7,36.1,27.7,-,64,2.6,3.3,7.6,34.25
32.7,36.1,27.7,-,64,2.6,3.3,7.6,34.25
32.7,36.1,27.7,-,64,2.6,3.3,7.6,34.25
30.3,35.0,24.7,1007.3,62,2.3,7.6,18.3,60.54166666666666
30.3,35.0,24.7,1007.3,62,2.3,7.6,18.3,60.54166666666666
30.3,35.0,24.7,1007.3,62,2.3,7.6,18.3,60.54166666666666
30.3,35.0,24.7,1007.3,62,2.3,7.6,18.3,60.54166666666666
30.3,35.0,24.7,1007.3,62,2.3,7.6,18.3,60.54166666666666
30.3,35.0,24.7,1007.3,62,2.3,7.6,18.3,60.54166666666666
30.3,35.0,24.7,1007.3,62,2.3,7.6,18.3,60.54166666666666
30.3,35.0,24.7,1007.3,62,2.3,7.6,18.3,60.54166666666666
30.3,35.0,24.7,1007.3,62,2.3,7.6,18.3,60.54166666666666
29.9,35.0,23.0,1006.3,60,2.6,6.7,24.1,41.583333333333336
29.9,35.0,23.0,1006.3,60,2.6,6.7,24.1,41.583333333333336
29.9,35.0,23.0,1006.3,60,2.6,6.7,24.1,41.583333333333336
29.9,35.0,23.0,1006.3,60,2.6,6.7,24.1,41.583333333333336
29.9,35.0,23.0,1006.3,60,2.6,6.7,24.1,41.583333333333336
29.9,35.0,23.0,1006.3,60,2.6,6.7,24.1,41.583333333333336
29.9,35.0,23.0,1006.3,60,2.6,6.7,24.1,41.583333333333336
29.9,35.0,23.0,1006.3,60,2.6,6.7,24.1,41.583333333333336
29.9,35.0,23.0,1006.3,60,2.6,6.7,24.1,41.583333333333336
30.0,36.0,22.5,1004.9,63,2.6,3.0,7.6,50.91666666666666
30.0,36.0,22.5,1004.9,63,2.6,3.0,7.6,50.91666666666666
30.0,36.0,22.5,1004.9,63,2.6,3.0,7.6,50.91666666666666
30.0,36.0,22.5,1004.9,63,2.6,3.0,7.6,50.91666666666666
30.0,36.0,22.5,1004.9,63,2.6,3.0,7.6,50.91666666666666
30.0,36.0,22.5,1004.9,63,2.6,3.0,7.6,50.91666666666666
30.0,36.0,22.5,1004.9,63,2.6,3.0,7.6,50.91666666666666
30.0,36.0,22.5,1004.9,63,2.6,3.0,7.6,50.91666666666666
